benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full_nl,oracle,OracleCF-Pearl,0,,2.9674843702505225,1.6265435841477298,0.949,0.6,0.81,1.1609696240978375,50,0.0,0.8820077478965123,1.0,0.9999999969313023,,
full_nl,oracle,OracleCF-Pearl,1,,3.956580229519399,1.8814161530535212,0.963,0.6,0.85,0.7993110216763764,50,0.0,0.8829783491700204,1.0,0.999999997344521,,
full_nl,oracle,OracleCF-Pearl,2,,3.1403380301969013,1.7590461891656244,0.988,0.9,0.88,0.9649617099196378,50,0.0,0.8907732860280291,1.0,0.9999999973675151,,
full_nl,oracle,OracleCF-Pearl,3,,3.1963636334421173,1.757998882435152,0.982,0.8,0.88,0.9663398227947468,50,0.0,0.8793483307721965,1.0,0.9999999969477182,,
full_nl,oracle,OracleCF-Pearl,4,,2.7291090176046677,1.597714524496094,0.944,0.1,0.9,1.3133451937220026,50,0.0,0.8777316842729733,1.0,0.9999999972605963,,
full_nl,oracle,OracleCF-Pearl,5,,6.052896628929295,2.115728238073737,0.904,0.3,0.78,0.5968492435317108,50,0.0,0.869180378491344,1.0,0.9999999970086996,,
full_nl,oracle,OracleCF-Pearl,6,,6.557113143937533,2.263496779588073,0.953,0.7,0.74,0.5103232082884942,50,0.0,0.8788112734433732,1.0,0.9999999970679012,,
full_nl,oracle,OracleCF-Pearl,7,,3.353570444065192,1.6045424680271838,0.938,0.4,0.83,1.210094860359948,50,0.0,0.8843528128379561,1.0,0.9999999972612301,,
full_nl,oracle,OracleCF-Pearl,8,,3.786315525098509,1.6436433366562788,0.907,0.2,0.83,1.1214177574577444,50,0.0,0.8820890262695384,1.0,0.999999997215115,,
full_nl,oracle,OracleCF-Pearl,9,,7.806182920444992,2.3016201217618617,0.867,0.1,0.74,0.48977713377145854,50,0.0,0.8837265606832021,1.0,0.9999999970945647,,
full_nl,oracle,OracleCF-Pearl,10,,2.967635190935441,1.6265423568511956,0.949,0.6,0.81,1.1609682493087778,50,0.0,0.8809496839671181,1.0,0.9999999971692899,,
full_nl,oracle,OracleCF-Pearl,11,,3.959398498939895,1.881440115595612,0.962,0.6,0.85,0.7992991835648943,50,0.0,0.8624908816107753,1.0,0.9999999964279866,,
full_nl,oracle,OracleCF-Pearl,12,,3.1403379753862666,1.7590462329626657,0.988,0.9,0.88,0.964961710213814,50,0.0,0.8883164838317985,1.0,0.9999999970919664,,
full_nl,oracle,OracleCF-Pearl,13,,3.1960915446709377,1.7579977516925864,0.982,0.8,0.88,0.966340972109343,50,0.0,0.8783953211316399,1.0,0.9999999967934208,,
full_nl,oracle,OracleCF-Pearl,14,,2.7312547635274282,1.5977810800453054,0.944,0.1,0.9,1.313204569224388,50,0.0,0.8735108624412142,1.0,0.9999999971099507,,
full_nl,oracle,OracleCF-Pearl,15,,6.050648246670383,2.1156601069366796,0.904,0.3,0.78,0.5968058782753024,50,0.0,0.8898691897963464,1.0,0.9999999975363048,,
full_nl,oracle,OracleCF-Pearl,16,,6.55732484473179,2.2635063473480943,0.953,0.7,0.74,0.510318632247251,50,0.0,0.8871178067545016,1.0,0.9999999970563939,,
full_nl,oracle,OracleCF-Pearl,17,,3.3533190040874987,1.6045279557553227,0.938,0.4,0.83,1.2101611714057372,50,0.0,0.8830824557444228,1.0,0.9999999974087185,,
full_nl,oracle,OracleCF-Pearl,18,,3.787276556640986,1.6436506928923864,0.907,0.2,0.83,1.1212720181736833,50,0.0,0.877281554468045,1.0,0.9999999971671893,,
